FEATURE_NAME,PLAN,PLATFORM,EVENT_MONTH,EVENT_YEAR,EVENT_MONTH_NUM,EVENTS,UNIQUE_USERS,AVG_DURATION_SEC
upload_file,pro,mobile,2024-09-01 00:00:00.000,2024,9,4456,3277,3.66
upload_file,pro,web,2024-09-01 00:00:00.000,2024,9,15962,10954,3.74
view_analytics,enterprise,api,2024-09-01 00:00:00.000,2024,9,4067,2460,3.79
view_analytics,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,8156,4836,3.73
view_analytics,enterprise,web,2024-09-01 00:00:00.000,2024,9,29276,13329,3.58
view_analytics,free,api,2024-09-01 00:00:00.000,2024,9,102,98,4.32
view_analytics,free,mobile,2024-09-01 00:00:00.000,2024,9,237,225,3.66
view_analytics,free,web,2024-09-01 00:00:00.000,2024,9,785,756,3.55
view_analytics,pro,api,2024-09-01 00:00:00.000,2024,9,1118,941,3.78
view_analytics,pro,mobile,2024-09-01 00:00:00.000,2024,9,2218,1865,3.78
view_analytics,pro,web,2024-09-01 00:00:00.000,2024,9,8144,6526,3.90
view_dashboard,enterprise,api,2024-09-01 00:00:00.000,2024,9,4603,2648,3.57
view_dashboard,enterprise,mobile,2024-09-01 00:00:00.000,2024,9,8877,5045,3.67
view_dashboard,enterprise,web,2024-09-01 00:00:00.000,2024,9,31665,13740,3.60
view_dashboard,free,api,2024-09-01 00:00:00.000,2024,9,2691,1407,3.52
view_dashboard,free,mobile,2024-09-01 00:00:00.000,2024,9,5678,2867,3.51
view_dashboard,free,web,2024-09-01 00:00:00.000,2024,9,19450,9445,3.53
view_dashboard,pro,api,2024-09-01 00:00:00.000,2024,9,5526,3089,3.62
view_dashboard,pro,mobile,2024-09-01 00:00:00.000,2024,9,10943,5911,3.96
view_dashboard,pro,web,2024-09-01 00:00:00.000,2024,9,39923,19355,3.68
comment_task,enterprise,api,2024-10-01 00:00:00.000,2024,10,3304,2242,3.56
comment_task,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,6720,4349,3.72
comment_task,enterprise,web,2024-10-01 00:00:00.000,2024,10,23547,12441,3.57
comment_task,free,api,2024-10-01 00:00:00.000,2024,10,1510,994,3.59
comment_task,free,mobile,2024-10-01 00:00:00.000,2024,10,2797,1914,3.79
comment_task,free,web,2024-10-01 00:00:00.000,2024,10,9848,6433,3.86
comment_task,pro,api,2024-10-01 00:00:00.000,2024,10,3734,2405,3.53
comment_task,pro,mobile,2024-10-01 00:00:00.000,2024,10,7479,4844,3.81
comment_task,pro,web,2024-10-01 00:00:00.000,2024,10,26459,15685,3.75
create_project,enterprise,api,2024-10-01 00:00:00.000,2024,10,2964,2054,3.56
create_project,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,5989,3983,3.53
create_project,enterprise,web,2024-10-01 00:00:00.000,2024,10,20760,11500,3.51
create_project,free,api,2024-10-01 00:00:00.000,2024,10,1232,848,4.27
create_project,free,mobile,2024-10-01 00:00:00.000,2024,10,2354,1666,3.53
create_project,free,web,2024-10-01 00:00:00.000,2024,10,8206,5663,3.95
create_project,pro,api,2024-10-01 00:00:00.000,2024,10,3172,2180,3.83
create_project,pro,mobile,2024-10-01 00:00:00.000,2024,10,6158,4219,3.36
create_project,pro,web,2024-10-01 00:00:00.000,2024,10,22014,13905,3.80
export_report,enterprise,api,2024-10-01 00:00:00.000,2024,10,2621,1866,3.97
export_report,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,5410,3666,3.82
export_report,enterprise,web,2024-10-01 00:00:00.000,2024,10,18613,10841,3.68
export_report,free,api,2024-10-01 00:00:00.000,2024,10,113,107,3.77
export_report,free,mobile,2024-10-01 00:00:00.000,2024,10,233,226,3.76
export_report,free,web,2024-10-01 00:00:00.000,2024,10,870,824,3.56
export_report,pro,api,2024-10-01 00:00:00.000,2024,10,1254,1044,3.92
export_report,pro,mobile,2024-10-01 00:00:00.000,2024,10,2438,1987,3.79
export_report,pro,web,2024-10-01 00:00:00.000,2024,10,8747,6993,3.73
filter_tasks,enterprise,api,2024-10-01 00:00:00.000,2024,10,3366,2203,3.69
filter_tasks,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,6815,4335,3.71
filter_tasks,enterprise,web,2024-10-01 00:00:00.000,2024,10,23168,12375,3.63
filter_tasks,free,api,2024-10-01 00:00:00.000,2024,10,2177,1264,3.59
filter_tasks,free,mobile,2024-10-01 00:00:00.000,2024,10,4194,2475,3.74
filter_tasks,free,web,2024-10-01 00:00:00.000,2024,10,14984,8349,3.54
filter_tasks,pro,api,2024-10-01 00:00:00.000,2024,10,4436,2712,3.90
filter_tasks,pro,mobile,2024-10-01 00:00:00.000,2024,10,8683,5300,3.87
filter_tasks,pro,web,2024-10-01 00:00:00.000,2024,10,30451,16985,3.55
invite_teammate,enterprise,api,2024-10-01 00:00:00.000,2024,10,2677,1917,3.63
invite_teammate,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,5336,3702,4.07
invite_teammate,enterprise,web,2024-10-01 00:00:00.000,2024,10,18836,10846,3.71
invite_teammate,free,api,2024-10-01 00:00:00.000,2024,10,239,217,4.19
invite_teammate,free,mobile,2024-10-01 00:00:00.000,2024,10,495,460,3.47
invite_teammate,free,web,2024-10-01 00:00:00.000,2024,10,1662,1528,3.50
invite_teammate,pro,api,2024-10-01 00:00:00.000,2024,10,1897,1487,3.75
invite_teammate,pro,mobile,2024-10-01 00:00:00.000,2024,10,3694,2873,3.39
invite_teammate,pro,web,2024-10-01 00:00:00.000,2024,10,12931,9532,3.56
search,enterprise,api,2024-10-01 00:00:00.000,2024,10,3308,2197,4.13
search,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,6750,4369,3.97
search,enterprise,web,2024-10-01 00:00:00.000,2024,10,23271,12252,3.72
search,free,api,2024-10-01 00:00:00.000,2024,10,2434,1324,3.61
search,free,mobile,2024-10-01 00:00:00.000,2024,10,4521,2610,3.71
search,free,web,2024-10-01 00:00:00.000,2024,10,16813,8868,3.61
search,pro,api,2024-10-01 00:00:00.000,2024,10,4813,2880,3.73
search,pro,mobile,2024-10-01 00:00:00.000,2024,10,9277,5570,3.52
search,pro,web,2024-10-01 00:00:00.000,2024,10,33026,17862,3.66
set_deadline,enterprise,api,2024-10-01 00:00:00.000,2024,10,2705,1930,4.06
set_deadline,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,5486,3777,3.34
set_deadline,enterprise,web,2024-10-01 00:00:00.000,2024,10,18889,10808,3.85
set_deadline,free,api,2024-10-01 00:00:00.000,2024,10,593,484,4.03
set_deadline,free,mobile,2024-10-01 00:00:00.000,2024,10,1200,970,3.87
set_deadline,free,web,2024-10-01 00:00:00.000,2024,10,4041,3290,3.58
set_deadline,pro,api,2024-10-01 00:00:00.000,2024,10,2171,1628,3.61
set_deadline,pro,mobile,2024-10-01 00:00:00.000,2024,10,4312,3237,3.48
set_deadline,pro,web,2024-10-01 00:00:00.000,2024,10,15524,10854,3.98
upload_file,enterprise,api,2024-10-01 00:00:00.000,2024,10,2681,1910,3.83
upload_file,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,5416,3690,3.69
upload_file,enterprise,web,2024-10-01 00:00:00.000,2024,10,18522,10737,3.91
upload_file,free,api,2024-10-01 00:00:00.000,2024,10,728,592,3.38
upload_file,free,mobile,2024-10-01 00:00:00.000,2024,10,1444,1141,3.97
upload_file,free,web,2024-10-01 00:00:00.000,2024,10,5013,3848,3.85
upload_file,pro,api,2024-10-01 00:00:00.000,2024,10,2446,1786,3.66
upload_file,pro,mobile,2024-10-01 00:00:00.000,2024,10,4988,3570,3.59
upload_file,pro,web,2024-10-01 00:00:00.000,2024,10,17583,11996,3.81
view_analytics,enterprise,api,2024-10-01 00:00:00.000,2024,10,4749,2799,3.56
view_analytics,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,9702,5445,3.72
view_analytics,enterprise,web,2024-10-01 00:00:00.000,2024,10,32799,14835,3.92
view_analytics,free,api,2024-10-01 00:00:00.000,2024,10,141,131,3.53
view_analytics,free,mobile,2024-10-01 00:00:00.000,2024,10,236,228,2.70
view_analytics,free,web,2024-10-01 00:00:00.000,2024,10,809,760,4.24
view_analytics,pro,api,2024-10-01 00:00:00.000,2024,10,1222,1032,3.71
view_analytics,pro,mobile,2024-10-01 00:00:00.000,2024,10,2415,2026,3.68
view_analytics,pro,web,2024-10-01 00:00:00.000,2024,10,8732,6965,3.82
view_dashboard,enterprise,api,2024-10-01 00:00:00.000,2024,10,5050,2947,3.49
view_dashboard,enterprise,mobile,2024-10-01 00:00:00.000,2024,10,9998,5487,3.86
view_dashboard,enterprise,web,2024-10-01 00:00:00.000,2024,10,35183,15325,3.65
view_dashboard,free,api,2024-10-01 00:00:00.000,2024,10,3031,1567,3.75
view_dashboard,free,mobile,2024-10-01 00:00:00.000,2024,10,5863,3032,3.83
view_dashboard,free,web,2024-10-01 00:00:00.000,2024,10,20564,10048,3.67
view_dashboard,pro,api,2024-10-01 00:00:00.000,2024,10,6189,3350,3.81
view_dashboard,pro,mobile,2024-10-01 00:00:00.000,2024,10,12251,6575,3.48
view_dashboard,pro,web,2024-10-01 00:00:00.000,2024,10,43870,21235,3.69
comment_task,enterprise,api,2024-11-01 00:00:00.000,2024,11,3193,2167,3.60
comment_task,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,6464,4191,3.55
comment_task,enterprise,web,2024-11-01 00:00:00.000,2024,11,22840,12084,3.91
comment_task,free,api,2024-11-01 00:00:00.000,2024,11,1345,912,3.67
comment_task,free,mobile,2024-11-01 00:00:00.000,2024,11,2625,1760,3.83
comment_task,free,web,2024-11-01 00:00:00.000,2024,11,9361,6091,3.91
comment_task,pro,api,2024-11-01 00:00:00.000,2024,11,3526,2377,3.78
comment_task,pro,mobile,2024-11-01 00:00:00.000,2024,11,7349,4736,3.74
comment_task,pro,web,2024-11-01 00:00:00.000,2024,11,25010,14869,3.65
create_project,enterprise,api,2024-11-01 00:00:00.000,2024,11,2860,1971,3.54
create_project,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,5826,3940,3.98
create_project,enterprise,web,2024-11-01 00:00:00.000,2024,11,20643,11553,3.52
create_project,free,api,2024-11-01 00:00:00.000,2024,11,1042,767,3.64
create_project,free,mobile,2024-11-01 00:00:00.000,2024,11,2126,1481,3.92
create_project,free,web,2024-11-01 00:00:00.000,2024,11,7660,5317,3.54
create_project,pro,api,2024-11-01 00:00:00.000,2024,11,3159,2211,4.10
create_project,pro,mobile,2024-11-01 00:00:00.000,2024,11,6064,4139,3.75
create_project,pro,web,2024-11-01 00:00:00.000,2024,11,21321,13362,4.26
export_report,enterprise,api,2024-11-01 00:00:00.000,2024,11,2574,1882,3.57
export_report,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,5140,3577,3.50
export_report,enterprise,web,2024-11-01 00:00:00.000,2024,11,18436,10645,3.69
export_report,free,api,2024-11-01 00:00:00.000,2024,11,110,103,3.79
export_report,free,mobile,2024-11-01 00:00:00.000,2024,11,243,232,4.34
export_report,free,web,2024-11-01 00:00:00.000,2024,11,752,719,4.04
export_report,pro,api,2024-11-01 00:00:00.000,2024,11,1174,992,4.05
export_report,pro,mobile,2024-11-01 00:00:00.000,2024,11,2447,2036,3.65
export_report,pro,web,2024-11-01 00:00:00.000,2024,11,8550,6892,3.78
filter_tasks,enterprise,api,2024-11-01 00:00:00.000,2024,11,3155,2077,3.84
filter_tasks,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,6607,4328,3.74
filter_tasks,enterprise,web,2024-11-01 00:00:00.000,2024,11,22711,12041,3.92
filter_tasks,free,api,2024-11-01 00:00:00.000,2024,11,1995,1197,3.63
filter_tasks,free,mobile,2024-11-01 00:00:00.000,2024,11,3949,2296,3.78
filter_tasks,free,web,2024-11-01 00:00:00.000,2024,11,13776,7786,3.64
filter_tasks,pro,api,2024-11-01 00:00:00.000,2024,11,4243,2648,3.56
filter_tasks,pro,mobile,2024-11-01 00:00:00.000,2024,11,8513,5175,3.65
filter_tasks,pro,web,2024-11-01 00:00:00.000,2024,11,29959,16625,3.64
invite_teammate,enterprise,api,2024-11-01 00:00:00.000,2024,11,2531,1827,3.63
invite_teammate,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,5290,3679,3.51
invite_teammate,enterprise,web,2024-11-01 00:00:00.000,2024,11,18319,10667,3.46
invite_teammate,free,api,2024-11-01 00:00:00.000,2024,11,235,215,3.54
invite_teammate,free,mobile,2024-11-01 00:00:00.000,2024,11,435,401,3.72
invite_teammate,free,web,2024-11-01 00:00:00.000,2024,11,1560,1433,3.60
invite_teammate,pro,api,2024-11-01 00:00:00.000,2024,11,1736,1394,4.00
invite_teammate,pro,mobile,2024-11-01 00:00:00.000,2024,11,3580,2758,3.43
invite_teammate,pro,web,2024-11-01 00:00:00.000,2024,11,12586,9277,3.67
search,enterprise,api,2024-11-01 00:00:00.000,2024,11,3177,2155,3.54
search,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,6475,4185,3.40
search,enterprise,web,2024-11-01 00:00:00.000,2024,11,22958,12054,3.58
search,free,api,2024-11-01 00:00:00.000,2024,11,2256,1260,3.55
search,free,mobile,2024-11-01 00:00:00.000,2024,11,4494,2505,3.76
search,free,web,2024-11-01 00:00:00.000,2024,11,15272,8332,3.90
search,pro,api,2024-11-01 00:00:00.000,2024,11,4394,2718,3.64
search,pro,mobile,2024-11-01 00:00:00.000,2024,11,8996,5406,3.80
search,pro,web,2024-11-01 00:00:00.000,2024,11,32004,17328,3.73
set_deadline,enterprise,api,2024-11-01 00:00:00.000,2024,11,2428,1767,3.76
set_deadline,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,5241,3597,3.75
set_deadline,enterprise,web,2024-11-01 00:00:00.000,2024,11,18238,10581,3.60
set_deadline,free,api,2024-11-01 00:00:00.000,2024,11,522,442,3.63
set_deadline,free,mobile,2024-11-01 00:00:00.000,2024,11,1093,908,3.94
set_deadline,free,web,2024-11-01 00:00:00.000,2024,11,3936,3185,3.58
set_deadline,pro,api,2024-11-01 00:00:00.000,2024,11,2091,1602,3.95
set_deadline,pro,mobile,2024-11-01 00:00:00.000,2024,11,4176,3184,3.69
set_deadline,pro,web,2024-11-01 00:00:00.000,2024,11,14845,10393,3.86
upload_file,enterprise,api,2024-11-01 00:00:00.000,2024,11,2577,1891,4.14
upload_file,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,5243,3630,3.74
upload_file,enterprise,web,2024-11-01 00:00:00.000,2024,11,18408,10593,3.64
upload_file,free,api,2024-11-01 00:00:00.000,2024,11,655,519,3.98
upload_file,free,mobile,2024-11-01 00:00:00.000,2024,11,1350,1074,3.92
upload_file,free,web,2024-11-01 00:00:00.000,2024,11,4552,3514,3.73
upload_file,pro,api,2024-11-01 00:00:00.000,2024,11,2387,1753,3.73
upload_file,pro,mobile,2024-11-01 00:00:00.000,2024,11,4606,3444,3.74
upload_file,pro,web,2024-11-01 00:00:00.000,2024,11,17057,11524,3.72
view_analytics,enterprise,api,2024-11-01 00:00:00.000,2024,11,4463,2697,3.71
view_analytics,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,9161,5301,3.89
view_analytics,enterprise,web,2024-11-01 00:00:00.000,2024,11,31643,14286,3.74
view_analytics,free,api,2024-11-01 00:00:00.000,2024,11,90,85,4.09
view_analytics,free,mobile,2024-11-01 00:00:00.000,2024,11,222,211,4.09
view_analytics,free,web,2024-11-01 00:00:00.000,2024,11,758,722,3.38
view_analytics,pro,api,2024-11-01 00:00:00.000,2024,11,1224,1003,3.61
view_analytics,pro,mobile,2024-11-01 00:00:00.000,2024,11,2356,1977,4.13
view_analytics,pro,web,2024-11-01 00:00:00.000,2024,11,8380,6681,3.61
view_dashboard,enterprise,api,2024-11-01 00:00:00.000,2024,11,4719,2776,3.52
view_dashboard,enterprise,mobile,2024-11-01 00:00:00.000,2024,11,9675,5470,3.57
view_dashboard,enterprise,web,2024-11-01 00:00:00.000,2024,11,34383,15038,3.72
view_dashboard,free,api,2024-11-01 00:00:00.000,2024,11,2828,1471,3.54
view_dashboard,free,mobile,2024-11-01 00:00:00.000,2024,11,5621,2879,3.87
view_dashboard,free,web,2024-11-01 00:00:00.000,2024,11,19226,9532,3.75
view_dashboard,pro,api,2024-11-01 00:00:00.000,2024,11,5955,3269,3.53
view_dashboard,pro,mobile,2024-11-01 00:00:00.000,2024,11,12098,6558,3.81
view_dashboard,pro,web,2024-11-01 00:00:00.000,2024,11,42472,20325,3.80
comment_task,enterprise,api,2024-12-01 00:00:00.000,2024,12,3624,2476,3.65
comment_task,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,7409,4816,3.83
comment_task,enterprise,web,2024-12-01 00:00:00.000,2024,12,26032,13582,3.59
comment_task,free,api,2024-12-01 00:00:00.000,2024,12,1544,1012,3.81
comment_task,free,mobile,2024-12-01 00:00:00.000,2024,12,2921,1972,3.76
comment_task,free,web,2024-12-01 00:00:00.000,2024,12,10229,6769,3.74
comment_task,pro,api,2024-12-01 00:00:00.000,2024,12,4191,2705,3.89
comment_task,pro,mobile,2024-12-01 00:00:00.000,2024,12,7910,5250,3.94
comment_task,pro,web,2024-12-01 00:00:00.000,2024,12,28493,16959,3.71
create_project,enterprise,api,2024-12-01 00:00:00.000,2024,12,3254,2304,3.52
create_project,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,6529,4371,3.84
create_project,enterprise,web,2024-12-01 00:00:00.000,2024,12,23348,12783,3.55
create_project,free,api,2024-12-01 00:00:00.000,2024,12,1282,919,3.78
create_project,free,mobile,2024-12-01 00:00:00.000,2024,12,2382,1726,3.51
create_project,free,web,2024-12-01 00:00:00.000,2024,12,8632,5917,3.73
create_project,pro,api,2024-12-01 00:00:00.000,2024,12,3523,2426,3.56
create_project,pro,mobile,2024-12-01 00:00:00.000,2024,12,6617,4557,3.56
create_project,pro,web,2024-12-01 00:00:00.000,2024,12,23639,14919,3.60
export_report,enterprise,api,2024-12-01 00:00:00.000,2024,12,2827,2097,4.21
export_report,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,5883,4072,3.60
export_report,enterprise,web,2024-12-01 00:00:00.000,2024,12,20893,11902,3.80
export_report,free,api,2024-12-01 00:00:00.000,2024,12,124,122,2.84
export_report,free,mobile,2024-12-01 00:00:00.000,2024,12,241,230,3.44
export_report,free,web,2024-12-01 00:00:00.000,2024,12,829,795,3.60
export_report,pro,api,2024-12-01 00:00:00.000,2024,12,1415,1185,3.58
export_report,pro,mobile,2024-12-01 00:00:00.000,2024,12,2656,2238,3.77
export_report,pro,web,2024-12-01 00:00:00.000,2024,12,9501,7619,3.47
filter_tasks,enterprise,api,2024-12-01 00:00:00.000,2024,12,3622,2465,3.49
filter_tasks,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,7375,4715,3.60
filter_tasks,enterprise,web,2024-12-01 00:00:00.000,2024,12,26150,13610,3.75
filter_tasks,free,api,2024-12-01 00:00:00.000,2024,12,2291,1338,3.69
filter_tasks,free,mobile,2024-12-01 00:00:00.000,2024,12,4323,2614,3.86
filter_tasks,free,web,2024-12-01 00:00:00.000,2024,12,15441,8704,3.85
filter_tasks,pro,api,2024-12-01 00:00:00.000,2024,12,5050,3133,3.87
filter_tasks,pro,mobile,2024-12-01 00:00:00.000,2024,12,9327,5767,3.65
filter_tasks,pro,web,2024-12-01 00:00:00.000,2024,12,33056,18461,3.77
invite_teammate,enterprise,api,2024-12-01 00:00:00.000,2024,12,2844,2056,4.48
invite_teammate,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,5775,3990,3.93
invite_teammate,enterprise,web,2024-12-01 00:00:00.000,2024,12,21070,12057,3.57
invite_teammate,free,api,2024-12-01 00:00:00.000,2024,12,235,215,3.65
invite_teammate,free,mobile,2024-12-01 00:00:00.000,2024,12,500,460,3.64
invite_teammate,free,web,2024-12-01 00:00:00.000,2024,12,1722,1570,3.67
invite_teammate,pro,api,2024-12-01 00:00:00.000,2024,12,2116,1635,3.39
invite_teammate,pro,mobile,2024-12-01 00:00:00.000,2024,12,3847,2975,3.83
invite_teammate,pro,web,2024-12-01 00:00:00.000,2024,12,14535,10645,3.96
search,enterprise,api,2024-12-01 00:00:00.000,2024,12,3604,2471,3.40
search,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,7320,4699,3.77
search,enterprise,web,2024-12-01 00:00:00.000,2024,12,25917,13557,3.74
search,free,api,2024-12-01 00:00:00.000,2024,12,2524,1431,4.16
search,free,mobile,2024-12-01 00:00:00.000,2024,12,4847,2743,3.75
search,free,web,2024-12-01 00:00:00.000,2024,12,17227,9303,3.73
search,pro,api,2024-12-01 00:00:00.000,2024,12,5263,3209,3.66
search,pro,mobile,2024-12-01 00:00:00.000,2024,12,9859,5997,3.64
search,pro,web,2024-12-01 00:00:00.000,2024,12,35695,19344,3.72
set_deadline,enterprise,api,2024-12-01 00:00:00.000,2024,12,2879,2095,3.50
set_deadline,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,5851,4074,3.68
set_deadline,enterprise,web,2024-12-01 00:00:00.000,2024,12,20733,11852,3.71
set_deadline,free,api,2024-12-01 00:00:00.000,2024,12,617,520,3.78
set_deadline,free,mobile,2024-12-01 00:00:00.000,2024,12,1201,1001,3.19
set_deadline,free,web,2024-12-01 00:00:00.000,2024,12,4305,3535,3.67
set_deadline,pro,api,2024-12-01 00:00:00.000,2024,12,2538,1878,3.87
set_deadline,pro,mobile,2024-12-01 00:00:00.000,2024,12,4612,3457,3.66
set_deadline,pro,web,2024-12-01 00:00:00.000,2024,12,16466,11583,3.81
upload_file,enterprise,api,2024-12-01 00:00:00.000,2024,12,2836,2041,3.95
upload_file,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,5827,4042,3.89
upload_file,enterprise,web,2024-12-01 00:00:00.000,2024,12,20992,12056,3.63
upload_file,free,api,2024-12-01 00:00:00.000,2024,12,727,595,3.61
upload_file,free,mobile,2024-12-01 00:00:00.000,2024,12,1539,1216,3.40
upload_file,free,web,2024-12-01 00:00:00.000,2024,12,5102,4030,3.82
upload_file,pro,api,2024-12-01 00:00:00.000,2024,12,2824,2074,3.75
upload_file,pro,mobile,2024-12-01 00:00:00.000,2024,12,5395,3898,3.89
upload_file,pro,web,2024-12-01 00:00:00.000,2024,12,18678,12741,3.80
view_analytics,enterprise,api,2024-12-01 00:00:00.000,2024,12,5157,3152,3.71
view_analytics,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,10093,5817,3.56
view_analytics,enterprise,web,2024-12-01 00:00:00.000,2024,12,36059,16224,3.69
view_analytics,free,api,2024-12-01 00:00:00.000,2024,12,134,131,3.72
view_analytics,free,mobile,2024-12-01 00:00:00.000,2024,12,248,239,3.33
view_analytics,free,web,2024-12-01 00:00:00.000,2024,12,869,830,3.68
view_analytics,pro,api,2024-12-01 00:00:00.000,2024,12,1380,1125,3.63
view_analytics,pro,mobile,2024-12-01 00:00:00.000,2024,12,2643,2225,3.65
view_analytics,pro,web,2024-12-01 00:00:00.000,2024,12,9577,7672,3.89
view_dashboard,enterprise,api,2024-12-01 00:00:00.000,2024,12,5281,3179,3.53
view_dashboard,enterprise,mobile,2024-12-01 00:00:00.000,2024,12,10929,6079,3.91
view_dashboard,enterprise,web,2024-12-01 00:00:00.000,2024,12,39087,16879,3.56
view_dashboard,free,api,2024-12-01 00:00:00.000,2024,12,3109,1636,3.71
view_dashboard,free,mobile,2024-12-01 00:00:00.000,2024,12,6054,3119,3.74
view_dashboard,free,web,2024-12-01 00:00:00.000,2024,12,21507,10446,3.63
view_dashboard,pro,api,2024-12-01 00:00:00.000,2024,12,7166,3888,3.93
view_dashboard,pro,mobile,2024-12-01 00:00:00.000,2024,12,13367,7254,3.79
view_dashboard,pro,web,2024-12-01 00:00:00.000,2024,12,47326,22667,3.57
comment_task,enterprise,api,2025-01-01 00:00:00.000,2025,1,3696,2477,3.49
